Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
12.3230040000001,1128.457279999997,,,,-0.009375,0.059765625,-1.04140625,0.003825411438214763,-0.203122127272454,24.645285034179686,1.516062578856945,1898,0,37.363757503476116,0,0,0,0,0.275390625,,
12.44028800000036,1130.8158399999975,,,,-0.014453125,0.030859375,-1.0390625,0.0035407185061773565,-0.22302005290780036,24.641214752197264,1.5585081908106804,1938,0,38.40348568414271,0,0,0,0,0.27578125,,
12.55717700000042,1133.1377599999978,,,,-0.015234375,0.0328125,-1.041796875,0.003268478820146521,-0.2426953160996179,24.63510093688965,1.6430505844950676,1977,0,40.476664420771286,0,0,0,0,0.2734375,,
12.674987000000383,1135.4900399999988,,,,-0.019140625,0.0375,-1.0203125,0.0030393397135157325,-0.2600854778507763,24.630673217773438,1.7018361660838128,2021,0,41.91735884798733,0,0,0,0,0.287109375,,
12.79198000000026,1137.8442799999993,,,,-0.012109375,0.026171875,-1.05,0.002633927999453447,-0.24977103374953308,24.625643920898437,1.7637258145213128,2056,0,43.432856043705534,0,0,0,0,0.287890625,,
12.906999000000303,1140.1441799999993,,,,-0.015625,0.0484375,-1.03984375,0.002964585598538773,-0.26262472935324105,24.6195426940918,1.8392350050807,2092,0,45.28109694093265,0,0,0,0,0.29609375,,
13.022881000000144,1142.461999999996,,,,-0.01484375,0.02578125,-1.021875,0.003093725747456008,-0.2925514614097482,24.613976287841798,1.90100840061903,2137,0,46.79136226548522,0,0,0,0,0.3078125,,
13.14014300000025,1144.7857399999975,,,,0.0046875,0.023046875,-1.033203125,0.002548691712621076,-0.32066315718415694,24.608634567260744,1.9680075737833977,2168,0,48.42984791841618,0,0,0,0,0.32734375,,
13.25850100000035,1147.1709199999987,,,,-0.015625,0.03671875,-1.034765625,0.001965519208601671,-0.3357142387204673,24.602667999267577,2.0395950409770007,2209,0,50.17942791204009,0,0,0,0,0.341015625,,
13.381175000000278,1149.6014199999972,,,,-0.024609375,0.04453125,-1.0359375,0.001176897028176209,-0.33719415677947695,24.59435577392578,2.1294775339961047,2250,0,52.373038035208694,0,0,0,0,0.34296875,,
13.504168000000343,1152.067719999999,,,,0.009765625,0.201953125,-1.08515625,0.0014316246126934644,-0.3599327154065089,24.587924194335937,2.1929056498408315,2297,0,53.918965949901704,0,0,0,0,0.349609375,,
13.625320000000391,1154.4941199999976,,,,-0.01875,0.006640625,-1.04140625,0.0012484264163025666,-0.3800892893348432,24.581729888916016,2.2775197359919543,2331,0,55.985284685998224,0,0,0,0,0.35703125,,
13.749789000000245,1156.9782799999975,,,,-0.00703125,0.03203125,-1.046875,0.00140063340041645,-0.3834359733345489,24.57378730773926,2.3702815386652945,2368,0,58.24651746640817,0,0,0,0,0.356640625,,
13.8733490000003,1159.4431799999966,,,,0.007421875,0.046484375,-1.066015625,0.001099560626206828,-0.4080233049775472,24.566880416870116,2.4320801588892933,2417,0,59.748562144680385,0,0,0,0,0.351171875,,
13.99667900000019,1161.9119399999963,,,,0.029296875,0.088671875,-1.094921875,0.0010034004286570857,-0.42598024385768796,24.558200454711915,2.540598711669445,2451,0,62.39253377819689,0,0,0,0,0.353125,,
14.1204910000002,1164.3899000000001,,,,0.01015625,0.08046875,-1.084765625,0.0003627148743936922,-0.45358363950848546,24.551014709472657,2.6442712637782093,2488,0,64.91943964969198,0,0,0,0,0.364453125,,
14.24169300000025,1166.8225399999992,,,,-0.00234375,0.029296875,-1.048046875,0.0007961598872320196,-0.466376608991231,24.54445915222168,2.6986623618006704,2529,0,66.2371454011496,0,0,0,0,0.3671875,,
14.36292800000012,1169.2395799999995,,,,-0.026171875,-0.00625,-1.025390625,0.00005855668692872992,-0.45053906796056786,24.534700012207033,2.829050860106945,2572,0,69.40987847058746,0,0,0,0,0.3578125,,
14.488908000000382,1171.7430799999966,,,,0.007421875,0.044921875,-1.035546875,0.00013880316577454752,-0.5067932161650949,24.52727928161621,2.8940329405665395,2606,0,70.98268286855536,0,0,0,0,0.35078125,,
14.612684000000357,1174.2323599999982,,,,-0.02109375,0.040625,-1.03515625,-0.0005983793314602283,-0.5099937076513726,24.517973709106446,3.0031579825282093,2637,0,73.63132020668331,0,0,0,0,0.35078125,,
14.736567000000178,1176.7083199999997,,,,-0.1140625,0.10546875,-1.019921875,-0.0009678589706086382,-0.5361036905496134,24.510618209838867,3.099190506637096,2679,0,75.96293002642703,0,0,0,0,0.348828125,,
14.86130100000035,1179.1987199999967,,,,-0.012109375,0.033203125,-1.020703125,-0.001318922163796607,-0.5496591102177756,24.50143394470215,3.198408493697643,2719,0,78.36556219068834,0,0,0,0,0.33359375,,
14.988013000000175,1181.7242799999985,,,,-0.00390625,0.05234375,-1.04296875,-0.0009305862898704671,-0.5800011976960876,24.494301986694335,3.2936369273066517,2755,0,80.67513643203989,0,0,0,0,0.31015625,,
15.111014000000154,1184.2042999999976,,,,-0.0203125,0.03203125,-1.029296875,-0.0017388037642883697,-0.6057947862585363,24.485501861572267,3.390818438231945,2793,0,83.0258230872333,0,0,0,0,0.2921875,,
15.234145000000296,1186.6610599999985,,,,-0.014453125,0.03515625,-1.04296875,-0.0025014880863314225,-0.6302449218504715,24.475100708007812,3.497996172606945,2824,0,85.61376286334296,0,0,0,0,0.278125,,
15.356540000000223,1189.1195199999947,,,,-0.015625,0.038671875,-1.042578125,-0.00270056082471144,-0.6424553703950963,24.4666015625,3.613370070159435,2860,0,88.40675006746037,0,0,0,0,0.265234375,,
