ESC signal (µs);Torque (N·m);Thrust (N);Voltage (V);Current (A);Motor Electrical Speed (RPM)
1550;-0.050570544;-5.457337288;22.45420074;10.35016902;6990
1550;-0.051572903;-5.433530399;22.44735298;10.40198883;6985
1550;-0.051295516;-5.433314484;22.4429966;10.37731517;6984
1550;-0.052158667;-5.456244218;22.43574562;10.43132843;6992
1550;-0.051719768;-5.44448809;22.43329353;10.34949668;6813
1550;-0.050867801;-5.430869695;22.42908363;10.34046138;6976
1550;-0.051419623;-5.430161224;22.4237339;10.35404819;6980
1538.870825;-0.050977753;-5.411248411;22.4252224;10.22073768;6971
1511.2757;-0.046418306;-5.257609076;22.48086739;8.887726054;6791
1482.71375;-0.039689092;-4.772020522;22.54117088;7.761437449;6477
1454.7629;-0.035433817;-4.335039853;22.59780922;6.643432269;6178
1427.44385;-0.028279882;-3.896988606;22.65522728;5.523615489;5847
1399.05515;-0.02463799;-3.461915188;22.70521164;4.657365737;5526
1370.882;-0.017530691;-3.066610632;22.75084076;3.843218789;5175
1342.934975;-0.012839511;-2.694489959;22.78687744;3.140529713;4840
1314.557075;-0.008209558;-2.366814059;22.82198143;2.529858432;4494
1287.968375;-0.004215299;-2.099337988;22.84755898;2.084038291;4183
1261.3412;-0.001390285;-1.895183516;22.86751595;1.777293048;3918
1234.46315;0.002016093;-1.715027108;22.88627243;1.462055192;3677
1207.472825;0.007545275;-1.493097876;22.90956345;1.052670095;3364
1179.616925;0.011189983;-1.278635708;22.9289959;0.75061197;2991
1151.78105;0.014038538;-1.053991794;22.94560051;0.494229433;2596
1123.006025;0.016325623;-0.879623091;22.96019745;0.289819014;2162
1101.235475;0.018226592;-0.74341592;22.97058983;0.200917721;1741
1100;0.017267078;-0.640425937;22.97525139;0.207325056;1426
1100;0.015299076;-0.629059638;22.98060722;0.223684806;1358
1100;0.0154221;-0.601256071;22.98270187;0.222971759;1355
1100;0.015175269;-0.606213122;22.9877655;0.221913818;1357
1100;0.015595793;-0.611177651;22.99177284;0.223882056;1353
1100;0.01523417;-0.614055057;22.99438324;0.221956054;1355
1100;0.015621779;-0.634612704;22.99694748;0.223572421;1354
1100;0.014386068;-0.610763083;22.99990234;0.228302166;1355
1100;0.015629545;-0.611110177;23.00195541;0.220923689;1363
1100;0.015759878;-0.619476156;23.00418053;0.226015592;1356
1100;0.0154577;-0.623496057;23.00736542;0.221696803;1356
1100;0.015159399;-0.611244393;23.00949554;0.222452474;1353
1100;0.015686498;-0.623081489;23.01045074;0.229201222;1359
1100;0.014700722;-0.639428792;23.01298943;0.223727432;1355
1100;0.015828459;-0.642067004;23.0153656;0.221367404;1355
1106.615;0.01538387;-0.637226177;23.01660233;0.225413165;1354
1135.74225;0.011914212;-0.603781828;23.01351395;0.350597242;1421
1167.10675;0.006376714;-0.694686582;23.00475578;0.573625514;1798
1198.3165;0.00414369;-0.881194492;22.99278793;0.823889026;2305
1229.04675;0.001091911;-1.076080358;22.97669106;1.130128572;2768
1260.5085;-0.001348371;-1.313056173;22.96045685;1.484909472;3189
1292.11075;-0.005364166;-1.544350722;22.93751068;1.924937281;3573
1322.84275;-0.00980701;-1.813934215;22.90820084;2.574394736;3990
1354.47525;-0.014147779;-2.154580765;22.87862625;3.102005944;4412
1386.17775;-0.018558095;-2.506202998;22.83875961;3.875592599;4803
1416.8975;-0.023915605;-2.897890976;22.79371071;4.792689357;5195
1447.9575;-0.029925712;-3.355352091;22.7390007;5.822459063;5591
1479.44075;-0.035176598;-3.845375902;22.67717171;6.900225672;5970
1510.78025;-0.040459132;-4.370994215;22.61232948;8.097710261;6316
1542.12075;-0.046609435;-4.840677024;22.53191833;9.541079936;6663
1573.093;-0.052925812;-5.323917502;22.4496006;10.9757233;6992
1598.51925;-0.059637381;-5.85900909;22.35952377;12.66364559;7328
1600;-0.061623566;-6.287404884;22.32183304;12.94939674;7501
1600;-0.061123457;-6.295535437;22.3130806;12.97794879;7503
1600;-0.061370015;-6.289467323;22.30174408;12.98449863;7498
1600;-0.061365367;-6.263636231;22.29431458;12.93979953;7492
1600;-0.061468001;-6.260525704;22.28492966;12.89589771;7493
1600;-0.062430677;-6.271285473;22.26954536;13.01416572;7506
1600;-0.061201554;-6.286682918;22.26819153;12.89764083;7487
1600;-0.06222538;-6.260860822;22.25918846;12.87236064;7477
1600;-0.062003239;-6.227180316;22.25502701;12.87080272;7471
1600;-0.061758882;-6.217509119;22.24782486;12.87370342;7476
1600;-0.061253228;-6.220169823;22.24081688;12.87311824;7471
1600;-0.062395915;-6.219546818;22.23092308;12.95270179;7479
1600;-0.061459121;-6.213148084;22.23107948;12.85069564;7467
1600;-0.060902662;-6.206119598;22.2260128;12.85705036;7459
1600;-0.061134223;-6.226307659;22.21849136;12.87181037;7469
1596.161;-0.061345115;-6.229975967;22.21635933;12.86942123;7458
1568.592;-0.057900156;-6.149660049;22.25377388;11.83062042;7363
1537.5625;-0.051039292;-5.686321995;22.33490639;10.28886703;7053
1506.33525;-0.044746512;-5.219751962;22.40976677;8.611411032;6760
1474.946;-0.037347203;-4.644432692;22.47908707;7.479214797;6388
1443.64225;-0.031425522;-4.176144335;22.54619904;6.163132891;6054
1412.60825;-0.026106047;-3.701538212;22.60573654;5.100453887;5691
1381.832;-0.018771623;-3.254204134;22.6636631;4.103515277;5317
1350.335;-0.013867636;-2.833600766;22.70833397;3.354257426;4943
1318.61875;-0.009112944;-2.474625415;22.74749413;2.664449725;4594
1287.5575;-0.003561579;-2.150863708;22.78160172;2.095028505;4217
1255.8295;-0.000436636;-1.892869907;22.80737343;1.704864654;3902
1225.08;0.003961994;-1.664337272;22.82986755;1.330380068;3588
1194.067;0.009381677;-1.432050132;22.85408096;0.920233891;3218
1162.807;0.012427783;-1.210914838;22.87631111;0.578775713;2794
1131.46875;0.014727354;-0.98831537;22.89309578;0.3845386;2329
1103.841;0.017794624;-0.797074589;22.90866165;0.178977618;1874
1100;0.017309111;-0.68680793;22.91366005;0.202190739;1456
1100;0.015464542;-0.620569958;22.91765251;0.2212744;1356
1100;0.014842119;-0.627118651;22.91994438;0.228186256;1356
1100;0.015120163;-0.648620196;22.92497063;0.220208705;1352
1100;0.015272121;-0.595417367;22.92897949;0.223558858;1351
1100;0.01523461;-0.599392285;22.93163033;0.222349006;1349
1100;0.015559646;-0.601789111;22.93478813;0.224767933;1350
1100;0.015120178;-0.618639485;22.93821716;0.22466718;1350
1100;0.015900967;-0.624179057;22.94230118;0.222605548;1351
1100;0.01516487;-0.615438994;22.94394302;0.220991507;1351
1100;0.015479968;-0.62922984;22.94710426;0.221584124;1352
1100;0.014241625;-0.609872433;22.94945259;0.226290909;1353
1100;0.015169781;-0.615376019;22.95226707;0.227837131;1353
1100;0.015332847;-0.623758472;22.95517387;0.218245894;1351
1100;0.014976452;-0.636103868;22.95685844;0.222640425;1349
1100;0.014906112;-0.638703846;22.95951996;0.219096509;1350
1100;0.01511721;-0.59797686;22.9620163;0.222291652;1352
1100;0.015408663;-0.630231427;22.96304359;0.223202336;1355
1100;0.015688272;-0.612789536;22.96504631;0.220503226;1352
1100;0.015357814;-0.616682755;22.9662796;0.23626386;1352
1000;0.011284858;-0.461914364;23.13307533;0.046336016;0
1000;0.011313306;-0.467719331;23.13294678;0.042456893;0
1000;0.011299835;-0.466030245;23.13295288;0.046279297;0
1000;0.011265476;-0.464600539;23.13210068;0.045181192;0
1000;0.011276087;-0.461383572;23.13309097;0.044898299;0
1000;0.011264769;-0.46390708;23.13221321;0.043216442;0
1000;0.011322536;-0.463266082;23.13264656;0.046173256;0
1000;0.011135096;-0.466855671;23.13263588;0.044898299;0
1000;0.011298878;-0.463666425;23.13384209;0.047849688;0
1000;0.011312496;-0.464885445;23.13350258;0.045359454;0
1000;0.011282461;-0.46515309;23.13286972;0.04780086;0
1000;0.011246696;-0.461331843;23.13316917;0.048696042;0
1000;0.011279341;-0.464057771;23.13394661;0.041209063;0
1000;0.011309491;-0.465875056;23.13417053;0.042618103;0
1000;0.011273976;-0.46352473;23.13370209;0.04630889;0
1000;0.011276595;-0.464113999;23.13307419;0.051393215;0
1000;0.011240962;-0.464525587;23.13362999;0.045219945;0
1000;0.011286098;-0.463272829;23.13343544;0.044003117;0
1000;0.011321267;-0.468451025;23.1334713;0.046791745;0
1000;0.011290665;-0.459476322;23.13257713;0.0515521;0
1000;0.01116498;-0.464848729;23.13325615;0.046794071;0
1000;0.011325463;-0.463583207;23.13448257;0.047849688;0
1000;0.011326715;-0.465427482;23.1331459;0.044459621;0
1000;0.011355384;-0.461630975;23.13410225;0.047068438;0
1080.52005;0.011292254;-0.46413649;23.12621307;0.263892434;0
1103.32415;0.001577966;-0.483834244;23.11640625;0.319492561;149
1106.4283;0.010943608;-0.575083113;23.12199898;0.261815307;1198
1109.557425;0.013895069;-0.630319143;23.12126045;0.279901088;1420
1112.71585;0.014612886;-0.649324169;23.12013893;0.29529745;1511
1115.889875;0.015141275;-0.680951233;23.12040863;0.305662188;1579
1118.898175;0.01549161;-0.679604013;23.11909065;0.31445823;1623
1121.9688;0.014755091;-0.698935161;23.11769943;0.335782168;1674
1124.922925;0.014522194;-0.677971155;23.11639977;0.356010965;1729
1127.8588;0.014827019;-0.718257313;23.1156002;0.371705714;1779
1130.80865;0.014720054;-0.751384537;23.1142952;0.383904997;1827
1133.8969;0.014200033;-0.77759573;23.11247864;0.406453124;1876
1136.99565;0.014070539;-0.789844413;23.11123428;0.419193003;1930
1140.137975;0.014034717;-0.807764635;23.11153374;0.444895587;1979
1143.296225;0.01350261;-0.817884137;23.10827789;0.466300515;2027
1146.405675;0.013687631;-0.83605924;23.10754623;0.486440185;2032
1149.3549;0.012863288;-0.85287138;23.10641556;0.512346217;2124
1150;0.012709447;-0.882429257;23.10489922;0.516822127;2172
1150;0.012798739;-0.864969372;23.10413132;0.517869219;2185
1150;0.01202542;-0.893857013;23.1029026;0.534495196;2203
1150;0.013386691;-0.882872332;23.10478668;0.508897242;2192
1150;0.013257504;-0.885626768;23.10289726;0.515244898;2185
1150;0.01343319;-0.875625682;23.10321045;0.516481105;2187
1150;0.013319936;-0.875829621;23.10194817;0.526184723;2196
1150;0.013358341;-0.878826173;23.10203362;0.508362463;2195
1150;0.01308875;-0.874498875;23.10215454;0.535958103;2196
1150;0.01352103;-0.876378405;23.10345764;0.499895045;2195
1150;0.012566761;-0.861757635;23.10236549;0.516310594;2186
1150;0.012744971;-0.864325394;23.10169106;0.512442324;2189
1150;0.013563799;-0.888139761;23.1016716;0.518587688;2188
1150;0.01407598;-0.884181318;23.10238914;0.507009998;2187
1150;0.012742626;-0.880624735;23.10094337;0.516817198;2191
1149.84315;0.012621594;-0.872746814;23.10129051;0.513512668;2190
1147.52075;0.013211289;-0.868477993;23.10207558;0.499340883;2179
1144.397125;0.013825188;-0.860929961;23.10221825;0.481671694;2143
1141.303875;0.014196603;-0.851503917;23.1043026;0.444651446;2099
1138.119975;0.014218933;-0.823207794;23.10510254;0.429556582;2044
1134.99965;0.014600672;-0.803939621;23.10537376;0.410088107;2000
1131.892175;0.015088497;-0.782773194;23.10617142;0.384080157;1944
1128.785475;0.015156707;-0.785379919;23.10676727;0.370767901;1896
1125.64125;0.015454819;-0.776302488;23.10766869;0.350209716;1849
1122.50585;0.015549503;-0.757578601;23.11052895;0.33243008;1797
1119.4114;0.015532468;-0.727546161;23.10990601;0.328120801;1756
1116.39;0.015942339;-0.699247788;23.11058655;0.309868381;1697
1113.51195;0.015856173;-0.707486299;23.11224327;0.282943163;1650
1110.5461;0.016263569;-0.666966232;23.1122345;0.272979898;1597
1107.550575;0.016553224;-0.673009606;23.11403618;0.265777752;1550
1104.3721;0.016249958;-0.653707696;23.11403542;0.248443377;1504
1101.2569;0.016833186;-0.644655005;23.11659966;0.221361593;1453
1100;0.015476269;-0.608840089;23.11504326;0.221016699;1389
1100;0.016058728;-0.627352559;23.11505737;0.224365294;1363
1100;0.015803071;-0.612454418;23.11554756;0.216972876;1358
1100;0.015751345;-0.622008661;23.11607704;0.228559867;1356
1100;0.015324406;-0.59868983;23.1152317;0.225416649;1357
1100;0.016483603;-0.615594183;23.11502304;0.231080714;1363
1100;0.015605069;-0.615380517;23.11600037;0.224656329;1366
1100;0.016097612;-0.6202566;23.1162281;0.22736629;1360
1100;0.014929487;-0.610569659;23.116222;0.229455048;1365
1100;0.016107997;-0.619152284;23.11645775;0.220268774;1366
1100;0.01467422;-0.624988739;23.11753044;0.232106105;1374
1100;0.016291546;-0.615785358;23.11588898;0.225969264;1363
1100;0.015581198;-0.601125622;23.11654854;0.226197902;1357
1100;0.015287911;-0.625461053;23.11678467;0.223727429;1358
1100;0.015001981;-0.611766188;23.11622543;0.220199019;1360
1100.02775;0.01523722;-0.607585082;23.11679153;0.22447148;1360
1103.8201;0.015390477;-0.624053107;23.11618996;0.232580436;1358
1109.9285;0.014494256;-0.61239819;23.11452866;0.272898516;1401
1116.19115;0.013905409;-0.640929739;23.11278915;0.304636798;1507
1122.49935;0.014425892;-0.669222095;23.11114845;0.336231694;1615
1128.64935;0.013704146;-0.712730505;23.10853653;0.375557712;1722
1134.92495;0.013288679;-0.745054794;23.10644646;0.416643092;1837
1141.13655;0.013356076;-0.770585237;23.10425949;0.451138613;1940
1147.41545;0.012602662;-0.802686863;23.10410538;0.492907968;2041
1153.62505;0.011399523;-0.845501028;23.10011368;0.542185626;2139
1159.8798;0.011772703;-0.879258735;23.09726715;0.58982018;2239
1166.2109;0.011153992;-0.913141661;23.09487915;0.646920011;2343
1172.42525;0.011234039;-0.958507841;23.09139938;0.691355548;2433
1178.6842;0.009975056;-0.997298337;23.08882217;0.75320451;2532
1184.97185;0.00917018;-1.042168193;23.0848774;0.797235081;2625
1191.19325;0.007909619;-1.079463028;23.08118057;0.86472058;2713
1197.4504;0.00782594;-1.139307496;23.0782711;0.932992754;2815
1200;0.007110577;-1.173401108;23.07435265;0.981724009;2895
1200;0.007400386;-1.210608958;23.07397156;0.978778813;2938
1200;0.007924513;-1.210228858;23.07461548;0.97400063;2936
1200;0.008093569;-1.198283805;23.07353134;0.970512912;2939
1200;0.008160463;-1.210566225;23.07249413;0.972283909;2937
1200;0.007904133;-1.198774112;23.07219009;0.973585984;2940
1200;0.008084272;-1.204582846;23.07201843;0.975359294;2938
1200;0.007496106;-1.207215043;23.07142677;0.978108415;2942
1200;0.007860041;-1.237211497;23.0708889;0.976186273;2935
1200;0.007325361;-1.210241621;23.0692215;0.977976641;2940
1200;0.008093402;-1.213544054;23.06916771;0.970842311;2941
1200;0.007466946;-1.191424002;23.06842384;0.972516415;2937
1200;0.007890377;-1.214023116;23.06838112;0.970365653;2937
1200;0.007524471;-1.196345067;23.06833076;0.975674388;2935
1200;0.007930896;-1.222180658;23.06867218;0.967931995;2934
1200;0.007997934;-1.198834838;23.06820297;0.974008379;2936
1198.54345;0.00772937;-1.211016048;23.06701164;0.969908366;2938
1192.83495;0.008655237;-1.206443596;23.06821594;0.897619495;2911
1187.047;0.010251993;-1.164924922;23.07257233;0.831718979;2830
1181.09365;0.010392002;-1.135448013;23.07476425;0.77218934;2746
1175.28065;0.01115806;-1.064942738;23.0776825;0.722975633;2661
1169.0129;0.011913652;-1.036298002;23.07966576;0.664149365;2568
1162.77965;0.012450315;-1.007257421;23.08191032;0.61309298;2475
1156.39915;0.01294125;-0.962515765;23.08523102;0.551896999;2379
1150.2436;0.014121449;-0.922072168;23.08722839;0.513446781;2271
1144.01625;0.014240048;-0.868873837;23.08987999;0.474049083;2178
1137.6531;0.014987896;-0.844848784;23.09316063;0.429274074;2092
1131.504;0.015114541;-0.793825348;23.0950016;0.380576155;1989
1125.12125;0.015429621;-0.782287385;23.09636421;0.348135683;1886
1118.93485;0.015853929;-0.73128644;23.09857292;0.316076532;1785
1113.0756;0.016741024;-0.719298654;23.10038681;0.2839546;1688
1107.21215;0.017173278;-0.669662922;23.10264511;0.249931857;1585
1101.6176;0.016747212;-0.665956379;23.1038311;0.230697066;1492
1100;0.01652768;-0.638523916;23.10489311;0.217711106;1402
1100;0.016816463;-0.611775185;23.10572472;0.228342852;1361
1100;0.01624776;-0.607402904;23.10440292;0.226878009;1359
1100;0.015397802;-0.596521683;23.10484695;0.23018747;1358
1100;0.015129926;-0.631900271;23.10491219;0.219307712;1358
1100;0.015240049;-0.600687045;23.10428352;0.22377781;1356
1100;0.014730007;-0.605833021;23.10550232;0.230662188;1357
1100;0.015523661;-0.62668907;23.10547562;0.223640237;1357
1100;0.015471081;-0.629307041;23.10677528;0.227525178;1356
1100;0.015571075;-0.603272797;23.10716858;0.226416853;1358
1100;0.015381104;-0.606502527;23.10687828;0.223454228;1355
1100;0.015324491;-0.630490075;23.10677948;0.229316703;1355
1100;0.014646196;-0.630599551;23.1069912;0.229115963;1358
1100;0.014905706;-0.603292252;23.1073101;0.22828666;1360
1100;0.016454274;-0.611377091;23.10711288;0.230092526;1366
1100.04935;0.015486274;-0.611844907;23.10614433;0.228534678;1371
1105.589825;0.015718054;-0.613363791;23.10721626;0.237149352;1365
1114.77095;0.013265841;-0.617299013;23.10550079;0.290933919;1424
1123.280975;0.013400269;-0.657171334;23.10177307;0.345791933;1560
1132.16705;0.012507821;-0.685894789;23.09922981;0.397061464;1723
1141.354025;0.012321869;-0.749000474;23.09703369;0.461491332;1883
1150.566875;0.01198933;-0.81167208;23.0932003;0.514055202;2037
1160.000675;0.011251504;-0.870661884;23.08949623;0.582519207;2186
1169.2997;0.01068639;-0.910185592;23.08574448;0.667092619;2330
1178.769125;0.00960865;-0.982442929;23.08106766;0.744578204;2480
1188.028475;0.008901201;-1.040652289;23.07680168;0.819773516;2624
1197.357125;0.007339526;-1.106654835;23.07240143;0.917918048;2758
1206.9038;0.006234417;-1.163894827;23.06571808;1.019152698;2887
1216.436;0.004062852;-1.228940768;23.06176186;1.119545278;3016
1225.71725;0.003264762;-1.293706301;23.05568504;1.206751904;3131
1234.86575;0.001364842;-1.339224633;23.04947815;1.315619263;3240
1244.31065;0.000878678;-1.427635118;23.04370079;1.419138751;3351
1249.9739;-0.000237898;-1.477054935;23.03823509;1.506945667;3452
1250;-0.000584669;-1.545305078;23.03587837;1.533759269;3519
1250;-0.000320174;-1.557816178;23.03450508;1.531935582;3537
1250;-0.000443705;-1.568330793;23.0336998;1.523956451;3538
1250;0.00015086;-1.563466687;23.0324955;1.523793683;3448
1250;-1.88E-05;-1.556702865;23.0322464;1.524793515;3534
1250;-0.000258371;-1.559721178;23.03115997;1.527662739;3536
1250;9.67E-05;-1.549847561;23.03073349;1.520276913;3534
1250;-0.0002265;-1.558412193;23.02961998;1.521852193;3529
1250;-0.000415196;-1.554870567;23.02804756;1.52790533;3531
1250;2.00E-05;-1.54700243;23.02732315;1.530027041;3536
1250;-0.000219874;-1.546460393;23.02565842;1.545219955;3545
1250;-5.22E-06;-1.554500981;23.02589493;1.525872764;3539
1250;-4.35E-05;-1.556340758;23.0247406;1.527285299;3536
1250;-4.05E-05;-1.545167151;23.02454071;1.527940235;3533
1250;-0.000101408;-1.553909464;23.02380142;1.529124102;3534
1247.961575;-0.000203339;-1.559192636;23.02189484;1.535620961;3534
1239.1583;0.001246591;-1.534130741;23.02519493;1.449268803;3518
1230.3734;0.003519391;-1.512381793;23.02914314;1.345861683;3440
1221.75155;0.004870611;-1.453005142;23.03531456;1.231115589;3336
1212.929;0.006214694;-1.378401978;23.0382576;1.131366691;3222
1203.5651;0.007932049;-1.318400859;23.04405861;1.027870462;3108
1194.2609;0.008792478;-1.266527988;23.04876518;0.920677218;2982
1184.77055;0.010155703;-1.200913021;23.05428314;0.812856207;2841
1175.32685;0.011538449;-1.112884155;23.05990829;0.724330029;2701
1165.9673;0.011681678;-1.041027892;23.0640377;0.645360229;2572
1156.520675;0.012971515;-0.977913941;23.06791725;0.57174795;2426
1147.30205;0.01325369;-0.929179373;23.07348442;0.483066783;2290
1137.867275;0.014931422;-0.853746285;23.07531128;0.432793185;2130
1128.74255;0.01547445;-0.810439565;23.07848778;0.363788584;1991
1120.137425;0.016218836;-0.761152446;23.08165855;0.322528819;1852
1111.4972;0.016164786;-0.722820769;23.0842865;0.264667487;1714
1102.504625;0.017179242;-0.684890952;23.08604927;0.237585321;1569
1100;0.017575876;-0.631855289;23.0892231;0.210600028;1438
1100;0.015444925;-0.629932295;23.0880661;0.22628122;1363
1100;0.014645987;-0.612956701;23.08934441;0.231530243;1365
1100;0.016539282;-0.647389199;23.09025841;0.226341287;1369
1100;0.016268023;-0.585705686;23.09012985;0.221278274;1358
1100;0.015677947;-0.598093814;23.0909996;0.22346004;1356
1100;0.01523394;-0.611271383;23.09132156;0.22558949;1355
1100;0.015038619;-0.626097553;23.09067192;0.219867686;1357
1100;0.01531389;-0.617206799;23.09250031;0.220774493;1355
1100;0.015345463;-0.625721219;23.09309959;0.22317521;1355
1100;0.016357262;-0.624282516;23.09300461;0.219257334;1356
1100;0.015680528;-0.619559374;23.09334564;0.226496297;1354
1100;0.016077661;-0.628607566;23.09311562;0.22466408;1355
1100;0.01523681;-0.606312083;23.09294319;0.225545696;1356
1100;0.015685406;-0.588204453;23.09382591;0.226004142;1357
1100.0741;0.015095318;-0.66122424;23.0943718;0.229964644;1357
1105.772;0.015374612;-0.60021473;23.09415779;0.236922652;1358
1117.5722;0.012548894;-0.616073245;23.09068069;0.311976523;1419
1130.0231;0.012245012;-0.670045271;23.08839951;0.375735972;1617
1142.6538;0.0111918;-0.727694602;23.08375816;0.457311884;1829
1155.2242;0.011302245;-0.793654415;23.07881508;0.551815614;2046
1167.4792;0.009453909;-0.874116525;23.07545776;0.6315469;2247
1180.0348;0.008663047;-0.939804195;23.06812897;0.747318003;2435
1192.4592;0.007135926;-1.033918437;23.06318245;0.861661074;2625
1205.0803;0.005915243;-1.127085802;23.05711212;0.995248613;2805
1217.5249;0.004230311;-1.21233403;23.05027962;1.111399493;2979
1230.1162;0.002211515;-1.293619316;23.04200134;1.239939532;3133
1242.5547;0.000734535;-1.366434434;23.03509979;1.377634844;3277
1255.3432;-0.000411595;-1.497311201;23.02848053;1.515664205;3423
1267.5139;-0.002507229;-1.563753843;23.01965942;1.656114039;3554
1280.1445;-0.003240557;-1.65253993;23.010289;1.826473818;3689
1292.4788;-0.004609314;-1.741418231;23.00197182;1.99302617;3820
1299.9745;-0.006820979;-1.844364749;22.98864746;2.178123126;3972
1300;-0.008485651;-1.923538116;22.98739548;2.180069289;4048
1300;-0.002875198;-1.952097386;22.98360977;2.174722991;4051
1300;-0.007385477;-1.950466777;22.98137474;2.207893166;4070
1300;-0.00673624;-1.950316087;22.98212395;2.168315682;4054
1300;-0.012740068;-1.941654743;22.97882118;2.175273976;3953
1300;-0.00597798;-1.925593808;22.97714272;2.198383317;4056
1300;-0.005708311;-1.926693626;22.97606697;2.172626481;4054
1300;-0.004153747;-1.934520548;22.97534561;2.168338523;4050
1300;-0.00866022;-1.927730468;22.97349167;2.177161298;4045
1300;-0.007392355;-1.957902354;22.96880188;2.238718829;4075
1300;-0.005684543;-1.926909541;22.97123756;2.175804219;4053
1300;-0.006211817;-1.925701766;22.9703186;2.173459611;4043
1300;-0.00702272;-1.936460073;22.96877365;2.187264857;4046
1300;-0.005782554;-1.931075634;22.96725845;2.17308763;4043
1300;-0.00286934;-1.935881263;22.9660511;2.172680745;4046
1297.0892;-0.005437446;-1.940629146;22.96442986;2.178102193;4048
1285.2328;-0.004657979;-1.933384014;22.97061234;2.002363572;4006
1272.8531;-0.002940134;-1.83307194;22.98002357;1.851735005;3889
1260.2656;-0.001475054;-1.757426648;22.98750648;1.700237617;3768
1247.6862;-0.000251111;-1.66835498;22.99454498;1.562606249;3649
1234.9972;0.002115662;-1.556091893;23.00251999;1.407322344;3519
1222.9123;0.003699139;-1.484987566;23.00840073;1.272689256;3391
1210.8117;0.006786206;-1.41221968;23.01668663;1.112410936;3235
1199.1681;0.009204479;-1.317401465;23.02231483;1.008145449;3081
1187.4515;0.009357788;-1.262963871;23.03192558;0.810154376;2925
1175.2183;0.011208157;-1.142604699;23.03679161;0.726509866;2733
1162.7278;0.012427886;-1.090933518;23.04371719;0.604286477;2552
1150.2888;0.01338863;-0.991551847;23.04956398;0.510542283;2365
1137.8539;0.014478577;-0.885971614;23.05388184;0.433079949;2177
1125.2391;0.015543842;-0.816408718;23.05916634;0.342629728;1979
1112.7081;0.016443687;-0.75562412;23.06402931;0.278965217;1788
1101.5885;0.017256169;-0.687397198;23.06743546;0.212226084;1583
1100;0.0160054;-0.630818446;23.06845856;0.216135821;1400
1100;0.015474234;-0.626160528;23.07001495;0.22236141;1355
1100;0.015777018;-0.627318822;23.07021561;0.230819136;1354
1100;0.015110428;-0.612189753;23.07026558;0.226430416;1352
1100;0.014812078;-0.616664762;23.07223015;0.225277531;1353
1100;0.015226273;-0.619771522;23.07211151;0.22745542;1356
1100;0.016079907;-0.596942267;23.07276764;0.226453671;1357
1100;0.015346423;-0.626392187;23.07413979;0.224500546;1357
1100;0.014896922;-0.620644178;23.07341576;0.225497717;1356
1100;0.015294025;-0.622775609;23.07322998;0.224610991;1357
1100;0.015027404;-0.62261744;23.07431297;0.223170561;1357
1100;0.014583809;-0.615076886;23.07471352;0.225413165;1356
1100;0.015572264;-0.627818126;23.07526436;0.224519921;1352
1100;0.01522012;-0.627980062;23.07544289;0.226122338;1354
1100;0.015395707;-0.604535282;23.07719116;0.220747367;1356
1100.111125;0.015688926;-0.636160096;23.07654762;0.226845065;1354
1109.272125;0.01533628;-0.613819631;23.07621307;0.251943109;1357
1125.12575;0.012403689;-0.616118227;23.07215843;0.33772367;1473
1140.402625;0.00992041;-0.682192745;23.06821518;0.441861263;1717
1156.332875;0.00948086;-0.76986327;23.06325455;0.548393777;1986
1171.9255;0.0078598;-0.878491055;23.05669098;0.677939448;2249
1187.438625;0.007597851;-0.981266641;23.05061607;0.806739113;2488
1203.088875;0.005488932;-1.064196031;23.04240227;0.951609454;2717
1218.93975;0.003139416;-1.178142975;23.03317337;1.113079414;2929
1234.3895;0.001097281;-1.290081458;23.02600784;1.274169621;3126
1249.971625;-0.000164441;-1.405994128;23.01649208;1.44324666;3313
1265.487875;-0.001771483;-1.526477732;23.00685425;1.630990801;3488
1281.1905;-0.003326503;-1.632682488;22.99729004;1.82201961;3658
1296.841875;-0.005875644;-1.751078182;22.98130455;2.058440337;3831
1312.81575;-0.007797372;-1.894049962;22.96413727;2.346702656;4034
1328.20025;-0.010382214;-2.054756018;22.94477577;2.711542496;4243
1343.604625;-0.012692011;-2.225247977;22.92803383;2.981313214;4443
1350;-0.015172027;-2.413924765;22.91129112;3.250518975;4627
1350;-0.014315077;-2.49007459;22.91079407;3.223547253;4681
1350;-0.014285634;-2.498803408;22.90852013;3.202436814;4685
1350;-0.014670984;-2.493362797;22.9046032;3.213572344;4679
1350;-0.01391366;-2.50098803;22.90364799;3.215076289;4680
1350;-0.014397357;-2.48310683;22.90028534;3.22191771;4685
1350;-0.013817084;-2.499263745;22.89743919;3.215062365;4689
1350;-0.014215144;-2.492433912;22.89678955;3.215885863;4680
1350;-0.014251967;-2.4989496;22.89533234;3.209431634;4676
1350;-0.014658325;-2.502177812;22.89135971;3.224150595;4679
1350;-0.014172791;-2.496358619;22.89116592;3.179295001;4677
1350;-0.014568773;-2.491171428;22.89004822;3.199305663;4673
1350;-0.014735277;-2.497393212;22.88693237;3.20657557;4676
1350;-0.014234624;-2.492631834;22.88726692;3.197239337;4672
1350;-0.014035557;-2.49226298;22.88506126;3.190783581;4670
1350;-0.014552879;-2.503303888;22.88136368;3.220714459;4679
1343.5835;-0.01383885;-2.483808554;22.88346558;3.119407735;4665
1327.917;-0.011270836;-2.415378481;22.89896698;2.806614337;4558
1312.1;-0.008036705;-2.251223743;22.9164341;2.430793557;4356
