Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
14.444275000001863,1238.6911666666615,,,,-0.01669921875,0.03193359375,-1.02958984375,-0.004133006990163622,-1.0665407343671984,22.442278099060058,1.2868712040781978,0,0,28.880260589940132,0,0,0,0,0.29931640625,,
14.92259250000231,1251.4300000000073,,,,0.016796875,0.12724609375,-1.07255859375,-0.005812664300368836,-1.1566009454278239,22.436999702453612,1.4285032841563228,0,0,32.05125024372549,0,0,0,0,0.4486328125,,
15.414659500002122,1264.5431600000059,,,,-0.0087890625,0.02529296875,-1.0376953125,-0.006732165083286482,-1.2493799576999547,22.430956745147704,1.5757585439085964,0,0,35.345690144378544,0,0,0,0,0.77607421875,,
15.897808750002648,1277.4529800000018,,,,0.00869140625,0.06318359375,-1.0521484375,-0.00760254312431647,-1.3431448416775427,22.425107574462892,1.727545032203198,0,0,38.74028858986994,0,0,0,0,0.7375,,
16.37097325000223,1290.0766399999993,,,,-0.0076171875,0.0587890625,-1.05283203125,-0.009074998977300032,-1.4392551736784966,22.418689823150636,1.8872086498141294,0,0,42.30866313790055,0,0,0,0,0.76181640625,,
16.85300450000204,1302.901833333332,,,,0.009375,0.082421875,-1.0580078125,-0.0105101562688944,-1.541200456542563,22.410458469390868,2.0944665941596035,0,0,46.93778704591945,0,0,0,0,0.626171875,,
17.353926750001868,1316.2481399999913,,,,-0.01787109375,0.0537109375,-1.03310546875,-0.012724812973162056,-1.6797577848173364,22.401987171173097,2.3240178796648983,0,0,52.062435437604236,0,0,0,0,0.5005859375,,
17.84576000000164,1329.3861399999926,,,,-0.0123046875,0.0626953125,-1.03857421875,-0.014713701605960425,-1.8152583822630273,22.391801166534425,2.5818452927470212,0,0,57.81194795485153,0,0,0,0,0.39072265625,,
18.33100925000179,1342.3229133333275,,,,-0.008203125,0.0541015625,-1.04169921875,-0.016505843039064643,-1.952206468332297,22.380480575561524,2.852860865294934,0,0,63.84810873966442,0,0,0,0,0.43291015625,,
18.820635000002383,1355.3713799999966,,,,0.009375,0.12431640625,-1.0525390625,-0.01851139625110489,-2.106093206197792,22.36913080215454,3.1418516728281984,0,0,70.2801735582258,0,0,0,0,0.75234375,,
19.311952250002513,1368.4799866666679,,,,-0.02177734375,0.06396484375,-1.0365234375,-0.020728963372601567,-2.279462345593159,22.355299186706542,3.4667418214678767,0,0,77.49961409068553,0,0,0,0,0.8509765625,,
19.797319000002737,1381.4245400000025,,,,0.00546875,0.14248046875,-1.0390625,-0.022672878523977206,-2.427500820642636,22.341086673736573,3.7726110789179805,0,0,84.283704342645,0,0,0,0,0.80966796875,,
20.27923775000219,1394.2863599999935,,,,-0.015625,0.04091796875,-1.0328125,-0.024441926130097564,-2.593797616061476,22.326244163513184,4.121860727965832,0,0,92.0252382551468,0,0,0,0,0.78076171875,,
20.761373000002468,1407.1273199999948,,,,-0.0103515625,0.00625,-1.03173828125,-0.026809513506757345,-2.7679874999069884,22.31064291000366,4.483071694076061,0,0,100.01975202488964,0,0,0,0,0.60458984375,,
21.244048500001615,1420.0239733333294,,,,-0.01650390625,0.02451171875,-1.01171875,-0.02900543779858229,-2.9710046637661955,22.29212656021118,4.920583257377148,0,0,109.68958374138018,0,0,0,0,0.51337890625,,
21.725598250002413,1432.8289133333312,,,,-0.0056640625,0.0462890625,-1.03251953125,-0.03195906356231466,-3.1613032687262947,22.272535228729247,5.331073460280896,0,0,118.73578542165038,0,0,0,0,0.44384765625,,
22.22114800000209,1446.0571799999939,,,,-0.02626953125,0.02548828125,-1.0234375,-0.03378699756557972,-3.3547755655547054,22.25375051498413,5.742098054587841,0,0,127.78243794224863,0,0,0,0,0.40732421875,,
22.706180750002524,1459.0058199999962,,,,-0.00380859375,0.03330078125,-1.04609375,-0.03667687549664855,-3.5826194161552176,22.233154106140137,6.2109304043650635,0,0,138.08780648877183,0,0,0,0,0.3994140625,,
23.187406000002667,1471.8310799999986,,,,-0.0708984375,0.09619140625,-1.02724609375,-0.038833820394721066,-3.782364306598357,22.212218284606934,6.705977377593517,0,0,148.95355872209714,0,0,0,0,0.46552734375,,
23.66593100000229,1484.6002733333248,,,,-0.00302734375,0.05986328125,-1.03505859375,-0.041783284734089515,-3.964975996746632,22.189818572998046,7.176760921180248,0,0,159.24998476145356,0,0,0,0,0.56611328125,,
24.14310800000187,1497.328693333339,,,,-0.00927734375,0.02685546875,-1.032421875,-0.04365848175775972,-4.162838004930167,22.16695156097412,7.692749700248241,0,0,170.5237649592571,0,0,0,0,0.594921875,,
24.612314250002616,1509.8401533333235,,,,-0.01552734375,0.04169921875,-1.04296875,-0.046549068769506034,-4.371459219823106,22.14166440963745,8.218801054656506,0,0,181.97693217997315,0,0,0,0,0.56943359375,,
25.08897450000234,1522.539633333334,,,,-0.016796875,0.03251953125,-1.02392578125,-0.04887094689818606,-4.556561995257764,22.11564083099365,8.760940346419812,0,0,193.75249639959264,0,0,0,0,0.511328125,,
25.582078500002435,1535.671719999994,,,,-0.01591796875,0.04580078125,-1.0419921875,-0.051218972988665415,-4.795187349561658,22.087740230560303,9.348110518157482,0,0,206.47713918669828,0,0,0,0,0.45458984375,,
26.071671250002275,1548.756946666656,,,,0.02236328125,0.006640625,-1.0005859375,-0.05379355436330049,-4.9855965380883,22.059940242767333,9.95241402119398,0,0,219.5481341398745,0,0,0,0,0.42607421875,,
26.54519100000207,1561.3789733333351,,,,-0.01201171875,0.03154296875,-1.02314453125,-0.05682212083978709,-5.190222761412369,22.026460647583008,10.568934044539928,0,0,232.7943802063112,0,0,0,0,0.4025390625,,
27.022290500001986,1574.0952733333297,,,,-0.00751953125,0.0419921875,-1.02783203125,-0.05896189712756809,-5.40956494804966,21.99483995437622,11.207191261947155,0,0,246.49879536805594,0,0,0,0,0.32919921875,,
27.506363750002162,1587.0035600000072,,,,-0.0109375,0.03193359375,-1.0373046875,-0.06176773412075696,-5.612964841097627,21.96249465942383,11.827258381545544,0,0,259.7534090228473,0,0,0,0,0.2787109375,,
27.986448000002092,1599.8121933333314,,,,0.0146484375,0.01064453125,-0.9888671875,-0.06413485737543141,-5.826309198732083,21.927117919921876,12.502181372344493,0,0,274.13432984023154,0,0,0,0,0.26533203125,,
28.46495100000259,1612.5709133333198,,,,-0.01689453125,0.03369140625,-1.04853515625,-0.06745612007301002,-6.053600884426472,21.89133005142212,13.223688206374643,0,0,289.4821364090024,0,0,0,0,0.2916015625,,
28.946968000001828,1625.417400000001,,,,-0.00947265625,0.0478515625,-1.03935546875,-0.06993687844183244,-6.282964005580355,21.851446437835694,13.993355068862437,0,0,305.7708198168949,0,0,0,0,0.27421875,,
29.423834000002593,1638.1408399999927,,,,-0.01611328125,0.0357421875,-1.03994140625,-0.07270245208739193,-6.476749864264611,21.81338577270508,14.6316392275691,0,0,319.16268149743735,0,0,0,0,0.25986328125,,
29.90575850000251,1650.9900066666596,,,,-0.0216796875,0.03291015625,-1.03330078125,-0.0742809278540643,-6.658370636254318,21.774536228179933,15.351798567473883,0,0,334.2758761440129,0,0,0,0,0.251171875,,
30.379216500001952,1663.6258000000084,,,,-0.0109375,0.0513671875,-1.06640625,-0.07685458449025015,-6.86132745353082,21.73232364654541,16.138789734542364,0,0,350.73041579467514,0,0,0,0,0.25419921875,,
30.860032750001732,1676.4311733333354,,,,-0.05029296875,0.0216796875,-1.0611328125,-0.07972294676516237,-7.087500204218584,21.686474227905272,16.929746851623054,0,0,367.1423040903532,0,0,0,0,0.25546875,,
31.339800000002242,1689.2340066666707,,,,-0.00634765625,0.05302734375,-1.02890625,-0.08215310625657478,-7.315439072924339,21.641018104553222,17.735838160216804,0,0,383.8183852981575,0,0,0,0,0.24921875,,
31.824406000002664,1702.1402799999967,,,,-0.01875,0.02998046875,-1.039453125,-0.08433339609969001,-7.516120164760802,21.593992233276367,18.51494458645582,0,0,399.80814346215595,0,0,0,0,0.24072265625,,
32.31259825000204,1715.1720200000077,,,,-0.00458984375,0.05029296875,-1.035546875,-0.08724974886960482,-7.736716795619085,21.543988990783692,19.370985922515388,0,0,417.3246478936486,0,0,0,0,0.2353515625,,
32.78437300000228,1727.75887333332,,,,-0.00625,0.0427734375,-1.04404296875,-0.08953121995514976,-7.985279674757885,21.495136260986328,20.172713217437256,0,0,433.6114326595517,0,0,0,0,0.228515625,,
33.269367500002126,1740.6819533333328,,,,0.004296875,0.0328125,-1.0306640625,-0.09189598112658495,-8.206192306356733,21.442479801177978,21.105757555663576,0,0,452.5541045770552,0,0,0,0,0.2357421875,,
33.757220500001495,1753.678186666662,,,,-0.0193359375,0.04775390625,-1.04697265625,-0.09520184860969924,-8.417570374685585,21.38783664703369,21.989464411437503,0,0,470.30274962251895,0,0,0,0,0.25751953125,,
34.24962625000253,1766.822119999997,,,,-0.02041015625,0.0369140625,-1.03759765625,-0.09777236767964415,-8.616079565880487,21.332288551330567,22.880625376403323,0,0,488.0914022900045,0,0,0,0,0.2908203125,,
34.73024900000244,1779.6412733333273,,,,-0.01328125,0.03603515625,-1.02939453125,-0.09959548904120222,-8.8019852755812,21.276314449310302,23.807037100493897,0,0,506.52124028383685,0,0,0,0,0.31513671875,,
35.21796700000279,1792.6403266666603,,,,-0.0140625,0.04326171875,-1.0529296875,-0.1019330834770958,-9.021738488092785,21.216358280181886,24.712167486846436,0,0,524.2984117187345,0,0,0,0,0.3509765625,,
35.71632125000208,1799.9744799999996,,,,-0.01396484375,0.03740234375,-1.04052734375,-0.10185626996271432,-9.118599645162943,21.17200622558594,25.21552575558423,0,0,533.8624860318093,0,0,0,0,0.396875,,
36.21781850000284,1794.2305999999662,,,,-0.02109375,0.04033203125,-1.04658203125,-0.10034578554093054,-9.028632772399352,21.16391086578369,24.77513221234082,0,0,524.3366260820474,0,0,0,0,0.42578125,,
36.70648975000157,1781.2284199999704,,,,-0.005859375,0.0396484375,-1.04775390625,-0.09677472045560416,-8.780945178763783,21.185050582885744,23.724374518096436,0,0,502.5987106156782,0,0,0,0,0.40302734375,,
37.20114850000236,1768.0509466666215,,,,-0.0212890625,0.034375,-1.02763671875,-0.09490517507650707,-8.507419351621278,21.213244915008545,22.65235484570264,0,0,480.52760799361096,0,0,0,0,0.3810546875,,
37.69231475000251,1754.9432533333115,,,,-0.019921875,0.0357421875,-1.05546875,-0.09325213756476547,-8.30697929469133,21.241141414642335,21.71264899700879,0,0,461.1987029515405,0,0,0,0,0.34228515625,,
38.18369300000239,1741.8438666666236,,,,-0.01494140625,0.045703125,-1.043359375,-0.09094813620881852,-8.034689370623163,21.27316074371338,20.782794985473146,0,0,442.1124556015185,0,0,0,0,0.30888671875,,
38.680561000002555,1728.6011466666387,,,,-0.01875,0.03388671875,-1.03115234375,-0.08767860682102593,-7.7848154398353335,21.30660448074341,19.851018366515625,0,0,422.9549990875108,0,0,0,0,0.28388671875,,
39.175219000001626,1715.3972533333194,,,,-0.00888671875,0.02783203125,-1.04697265625,-0.08461301083907964,-7.554548736492686,21.338726902008055,18.96606353253126,0,0,404.70902749528426,0,0,0,0,0.2560546875,,
39.66478750000205,1702.351953333297,,,,-0.02138671875,0.05380859375,-1.05537109375,-0.08293537835425958,-7.331382491071457,21.370605850219725,18.134564242064947,0,0,387.5441203946698,0,0,0,0,0.24716796875,,
40.157943750002794,1689.1973599999667,,,,-0.04072265625,0.07587890625,-1.0265625,-0.07984268051658235,-7.095688671807245,21.405052757263185,17.340057596862312,0,0,371.16182918505024,0,0,0,0,0.2564453125,,
40.65022775000222,1676.0681999999797,,,,-0.010546875,0.04375,-1.0421875,-0.07673975081691665,-6.878541059708069,21.439337539672852,16.45623010128736,0,0,352.80791905660016,0,0,0,0,0.26787109375,,
41.14702050000206,1662.8267199999732,,,,-0.02158203125,0.05322265625,-1.04765625,-0.07461446744608188,-6.694901523734615,21.47176694869995,15.664916453063483,0,0,336.35046475873287,0,0,0,0,0.281640625,,
41.64972825000211,1649.431973333301,,,,-0.01591796875,0.0322265625,-1.03642578125,-0.07193741390613495,-6.489984412451255,21.505743789672852,14.920687231719489,0,0,320.8783965668884,0,0,0,0,0.27958984375,,
42.159182000002076,1635.8425199999667,,,,-0.0119140625,0.059765625,-1.05439453125,-0.06848947569801765,-6.23168210724029,21.540717983245848,14.123276314437387,0,0,304.2228704592195,0,0,0,0,0.26884765625,,
42.65580375000182,1622.5816799999689,,,,-0.01982421875,0.0412109375,-1.04482421875,-0.06616875065780732,-5.967875281388985,21.573667335510255,13.350730547606943,0,0,288.02213960464934,0,0,0,0,0.27646484375,,
43.1524080000028,1609.3550999999618,,,,-0.00419921875,0.03076171875,-1.0236328125,-0.06314208081123655,-5.756004094466766,21.608255195617676,12.626856884658336,0,0,272.8414328288827,0,0,0,0,0.272265625,,
43.6483057500016,1596.124093333298,,,,-0.0201171875,0.0400390625,-1.0435546875,-0.061299251256661025,-5.596245290059538,21.63924036026001,11.973351559340953,0,0,259.0927311878287,0,0,0,0,0.25478515625,,
44.14055000000148,1582.9865133332983,,,,-0.01357421875,0.05029296875,-1.0486328125,-0.0597130583263409,-5.404759712589061,21.668671131134033,11.340856346786023,0,0,245.73943801219667,0,0,0,0,0.2435546875,,
44.62943550000247,1569.956913333299,,,,-0.01328125,0.03427734375,-1.027734375,-0.056068650389585105,-5.206311997366745,21.698159980773926,10.689761480987071,0,0,231.94685493333014,0,0,0,0,0.2681640625,,
45.12409525000174,1556.7619599999646,,,,0.0216796875,0.02841796875,-1.03291015625,-0.053172457210469426,-5.035791550220717,21.728011989593504,10.07117441624403,0,0,218.82430782003811,0,0,0,0,0.309375,,
45.608370250001926,1543.8404133332901,,,,-0.01611328125,0.0326171875,-1.034765625,-0.050363944508603334,-4.854607296205188,21.756138706207274,9.465284714400768,0,0,205.92692538039404,0,0,0,0,0.34609375,,
46.09779000000227,1530.7996733333082,,,,-0.0169921875,0.03486328125,-1.00830078125,-0.04778666902154061,-4.661238646266699,21.782522106170653,8.87798832386732,0,0,193.3835943671515,0,0,0,0,0.3912109375,,
46.58532450000197,1517.7905666666388,,,,-0.01923828125,0.01962890625,-1.04296875,-0.04613203176971723,-4.392700429745297,21.808615016937257,8.332960495650768,0,0,181.72911435908432,0,0,0,0,0.4560546875,,
47.073395250002484,1504.7789266666318,,,,-0.01123046875,0.03876953125,-1.04814453125,-0.04380270589084248,-4.186312586634419,21.834771728515626,7.786654648482799,0,0,170.01868035139302,0,0,0,0,0.5580078125,,
47.562310750002055,1491.7430133333012,,,,-0.01533203125,0.06513671875,-1.03603515625,-0.0415886761739422,-4.016080777233891,21.858680057525635,7.266734418570995,0,0,158.84016797321482,0,0,0,0,0.6408203125,,
48.05602425000238,1478.5875933333011,,,,0.001171875,0.0072265625,-1.0537109375,-0.038636183312815195,-3.7952403035888485,21.88288116455078,6.747367891967296,0,0,147.6505003080825,0,0,0,0,0.7310546875,,
48.55307525000162,1465.322979999963,,,,-0.0123046875,0.0251953125,-1.0419921875,-0.03571171682852896,-3.5908322444771263,21.905739402770998,6.234216270148755,0,0,136.56384304378824,0,0,0,0,0.68427734375,,
49.046463000002305,1452.1750133332969,,,,-0.0345703125,0.05048828125,-1.05576171875,-0.03316398538465408,-3.383741925253769,21.928254508972167,5.777572545707226,0,0,126.69147138077992,0,0,0,0,0.551171875,,
49.540050500001385,1439.003506666641,,,,-0.0140625,0.04833984375,-1.03291015625,-0.03137858201179652,-3.208591303569531,21.949925041198732,5.36922939747572,0,0,117.85353306989494,0,0,0,0,0.46279296875,,
50.02880975000299,1425.9696999999721,,,,-0.041796875,0.0525390625,-1.0279296875,-0.028713323775730264,-3.013116724557568,21.970896911621093,4.924925002753735,0,0,108.20437449590797,0,0,0,0,0.46611328125,,
50.522859500002674,1412.7987066666392,,,,-0.09609375,0.11337890625,-0.93720703125,-0.026913198511614618,-2.8166566674353763,21.988602256774904,4.569681009948254,0,0,100.47952911523188,0,0,0,0,0.4951171875,,
51.015196500001665,1399.6706599999645,,,,-0.009375,0.02802734375,-1.02939453125,-0.024681713726692114,-2.642760300203001,22.006886577606203,4.170950433909893,0,0,91.7889749613676,0,0,0,0,0.47548828125,,
51.51251975000203,1386.419026666641,,,,0.017578125,0.1361328125,-1.06279296875,-0.02228254515389493,-2.4804808047683022,22.02444143295288,3.823187122046948,0,0,84.2031601223329,0,0,0,0,0.5337890625,,
